timestamp,close
2021-06-13 23:00:00,490.76
2021-06-14 23:00:00,495
2021-06-15 23:00:00,495.9
2021-06-16 23:00:00,505.54
2021-06-17 23:00:00,502.9
2021-06-20 23:00:00,515.59
2021-06-21 23:00:00,522.19
2021-06-22 23:00:00,523.86
2021-06-23 23:00:00,533.08
2021-06-24 23:00:00,531.75
2021-06-27 23:00:00,534.47
2021-06-28 23:00:00,542.17
2021-06-29 23:00:00,533.08
2021-06-30 23:00:00,534.03
2021-07-01 23:00:00,541.91
2021-07-05 23:00:00,550.02
2021-07-06 23:00:00,555.77
2021-07-07 23:00:00,553.54
2021-07-08 23:00:00,560.23
2021-07-11 23:00:00,559.95
2021-07-12 23:00:00,557.57
2021-07-13 23:00:00,555.19
2021-07-14 23:00:00,559.85
2021-07-15 23:00:00,564.83
2021-07-18 23:00:00,556.84
2021-07-19 23:00:00,563.57
2021-07-20 23:00:00,564.86
2021-07-21 23:00:00,572.15
2021-07-22 23:00:00,578.95
2021-07-25 23:00:00,575.9
2021-07-26 23:00:00,584.21
2021-07-27 23:00:00,591.84
2021-07-28 23:00:00,594.76
2021-07-29 23:00:00,595.96
2021-08-01 23:00:00,610.92
2021-08-02 23:00:00,619.07
2021-08-03 23:00:00,624.22
2021-08-04 23:00:00,627.38
2021-08-05 23:00:00,628.9
2021-08-08 23:00:00,627.68
2021-08-09 23:00:00,625.08
2021-08-10 23:00:00,624.94
2021-08-11 23:00:00,625.16
2021-08-12 23:00:00,630.02
2021-08-15 23:00:00,630.21
2021-08-16 23:00:00,629.48
2021-08-17 23:00:00,610.21
2021-08-18 23:00:00,610
2021-08-19 23:00:00,618.86
2021-08-22 23:00:00,621.19
2021-08-23 23:00:00,618.37
2021-08-24 23:00:00,627.91
2021-08-25 23:00:00,623.91
2021-08-26 23:00:00,629.59
2021-08-29 23:00:00,638.43
2021-08-30 23:00:00,634.58
2021-08-31 23:00:00,649.21
2021-09-01 23:00:00,649.42
2021-09-02 23:00:00,650.75
2021-09-06 23:00:00,655.82
2021-09-07 23:00:00,659.18
2021-09-08 23:00:00,652.86
2021-09-09 23:00:00,650.87
2021-09-12 23:00:00,643.25
2021-09-13 23:00:00,653.27
2021-09-14 23:00:00,647.36
2021-09-15 23:00:00,652.15
2021-09-16 23:00:00,641.66
2021-09-19 23:00:00,634.59
2021-09-20 23:00:00,640.7
2021-09-21 23:00:00,645.15
2021-09-22 23:00:00,653.58
2021-09-23 23:00:00,661.37
2021-09-26 23:00:00,638.68
2021-09-27 23:00:00,597.8
2021-09-28 23:00:00,610.7
2021-09-29 23:00:00,608.34
2021-09-30 23:00:00,610.7
2021-10-03 23:00:00,587.3
2021-10-04 23:00:00,602.12
2021-10-05 23:00:00,599.94
2021-10-06 23:00:00,608.5
2021-10-07 23:00:00,600.12
2021-10-10 23:00:00,597.21
2021-10-11 23:00:00,595.25
2021-10-12 23:00:00,598.3
2021-10-13 23:00:00,612.65
2021-10-14 23:00:00,616.08
2021-10-17 23:00:00,619.82
2021-10-18 23:00:00,630.96
2021-10-19 23:00:00,623.36
2021-10-20 23:00:00,636.43
2021-10-21 23:00:00,649.09
2021-10-24 23:00:00,652.03
2021-10-25 23:00:00,643.12
2021-10-26 23:00:00,637
2021-10-27 23:00:00,655.33
2021-10-28 23:00:00,664.88
2021-10-31 23:00:00,657.11
2021-11-01 23:00:00,654.33
2021-11-02 23:00:00,645.66
2021-11-03 23:00:00,661.67
2021-11-04 23:00:00,653.34
2021-11-07 23:00:00,653.81
2021-11-08 23:00:00,652.82
2021-11-09 23:00:00,642
2021-11-10 23:00:00,641.29
2021-11-11 23:00:00,652.57
2021-11-14 23:00:00,660.95
2021-11-15 23:00:00,675.15
2021-11-16 23:00:00,666.42
2021-11-17 23:00:00,665.43
2021-11-18 23:00:00,656.88
2021-11-21 23:00:00,636.9
2021-11-22 23:00:00,632.34
2021-11-23 23:00:00,642.64
2021-11-25 23:00:00,621.04
2021-11-28 23:00:00,645.49
2021-11-29 23:00:00,629.45
2021-11-30 23:00:00,616.35
2021-12-01 23:00:00,629.58
2021-12-02 23:00:00,603.45
2021-12-05 23:00:00,608.15
2021-12-06 23:00:00,637.07
2021-12-07 23:00:00,646.09
2021-12-08 23:00:00,619.94
2021-12-09 23:00:00,628.14
2021-12-12 23:00:00,621.76
2021-12-13 23:00:00,591.07
2021-12-14 23:00:00,602.42
2021-12-15 23:00:00,595.12
2021-12-16 23:00:00,590.22
2021-12-19 23:00:00,579.3
2021-12-20 23:00:00,594.66
2021-12-21 23:00:00,604.18
2021-12-22 23:00:00,611.27
2021-12-26 23:00:00,618.77
2021-12-27 23:00:00,614.98
2021-12-28 23:00:00,614.79
2021-12-29 23:00:00,612.54
2021-12-30 23:00:00,612.69
2022-01-02 23:00:00,595.58
2022-01-03 23:00:00,591.13
2022-01-04 23:00:00,566.12
2022-01-05 23:00:00,562.98
2022-01-06 23:00:00,552
2022-01-09 23:00:00,541.86
2022-01-10 23:00:00,553.32
2022-01-11 23:00:00,559.08
2022-01-12 23:00:00,533.41
2022-01-13 23:00:00,526.74
2022-01-17 23:00:00,516.69
2022-01-18 23:00:00,513.4
2022-01-19 23:00:00,515.85
2022-01-20 23:00:00,500.82
2022-01-23 23:00:00,507.07
2022-01-24 23:00:00,492.92
2022-01-25 23:00:00,492.13
2022-01-26 23:00:00,491.79
2022-01-27 23:00:00,508.13
2022-01-30 23:00:00,536.12
2022-01-31 23:00:00,545.4
2022-02-01 23:00:00,549.83
2022-02-02 23:00:00,540.31
2022-02-03 23:00:00,554.71
2022-02-06 23:00:00,550.45
2022-02-07 23:00:00,546.14
2022-02-08 23:00:00,561.47
2022-02-09 23:00:00,545.11
2022-02-10 23:00:00,534.26
2022-02-13 23:00:00,532.97
2022-02-14 23:00:00,546.38
2022-02-15 23:00:00,543.6
2022-02-16 23:00:00,531.48
2022-02-17 23:00:00,527
2022-02-21 23:00:00,521.31
2022-02-22 23:00:00,509.4
2022-02-23 23:00:00,508.47
2022-02-24 23:00:00,513.21
2022-02-27 23:00:00,501.69
2022-02-28 23:00:00,500.38
2022-03-01 23:00:00,511.09
2022-03-02 23:00:00,507.11
2022-03-03 23:00:00,497.78
2022-03-06 23:00:00,467.4
2022-03-07 23:00:00,466
2022-03-08 23:00:00,488.13
2022-03-09 23:00:00,465.26
2022-03-10 23:00:00,456.63
2022-03-13 23:00:00,457.33
2022-03-14 23:00:00,470.94
2022-03-15 23:00:00,492.96
2022-03-16 23:00:00,498.44
2022-03-17 23:00:00,520.34
2022-03-20 23:00:00,507
2022-03-21 23:00:00,509.76
2022-03-22 23:00:00,491.25
2022-03-23 23:00:00,495.73
2022-03-24 23:00:00,490.31
2022-03-27 23:00:00,507.81
2022-03-28 23:00:00,516.77
2022-03-29 23:00:00,510.28
2022-03-30 23:00:00,502.88
2022-03-31 23:00:00,516
2022-04-03 23:00:00,519.51
2022-04-04 23:00:00,513.23
2022-04-05 23:00:00,506.65
2022-04-06 23:00:00,510
2022-04-07 23:00:00,506.49
2022-04-10 23:00:00,486.09
2022-04-11 23:00:00,480.31
2022-04-12 23:00:00,493.27
2022-04-13 23:00:00,482.7
2022-04-17 23:00:00,478.01
2022-04-18 23:00:00,490.52
2022-04-19 23:00:00,493.54
2022-04-20 23:00:00,474.78
2022-04-21 23:00:00,456.04
2022-04-24 23:00:00,462.3
2022-04-25 23:00:00,429.81
2022-04-26 23:00:00,417.78
2022-04-27 23:00:00,433.38
2022-04-28 23:00:00,421.25
2022-05-01 23:00:00,423.75
2022-05-02 23:00:00,431.91
2022-05-03 23:00:00,432.74
2022-05-04 23:00:00,416.05
2022-05-05 23:00:00,405.61
2022-05-08 23:00:00,379.08
2022-05-09 23:00:00,388.89
2022-05-10 23:00:00,387.4
2022-05-11 23:00:00,387.98
2022-05-12 23:00:00,408.14
2022-05-15 23:00:00,400
2022-05-16 23:00:00,407.75
2022-05-17 23:00:00,399.5
2022-05-18 23:00:00,410.02
2022-05-19 23:00:00,417.04
2022-05-22 23:00:00,417.68
2022-05-23 23:00:00,414.61
2022-05-24 23:00:00,416.8
2022-05-25 23:00:00,432.78
2022-05-26 23:00:00,448.17
2022-05-30 23:00:00,442.35
2022-05-31 23:00:00,431.45
2022-06-01 23:00:00,451.62
2022-06-02 23:00:00,438.45
2022-06-05 23:00:00,438.66
2022-06-06 23:00:00,446.29
2022-06-07 23:00:00,435.53
2022-06-08 23:00:00,427.08
2022-06-09 23:00:00,410.05
