timestamp,close
2021-06-13 23:00:00,140.56
2021-06-14 23:00:00,140
2021-06-15 23:00:00,137.15
2021-06-16 23:00:00,137.72
2021-06-17 23:00:00,135.17
2021-06-20 23:00:00,136.4
2021-06-21 23:00:00,137.03
2021-06-22 23:00:00,135.96
2021-06-23 23:00:00,136.91
2021-06-24 23:00:00,138.53
2021-06-27 23:00:00,138.1
2021-06-28 23:00:00,137.3
2021-06-29 23:00:00,141.02
2021-06-30 23:00:00,139.32
2021-07-01 23:00:00,140.11
2021-07-05 23:00:00,139.94
2021-07-06 23:00:00,139.71
2021-07-07 23:00:00,139.59
2021-07-08 23:00:00,140.3
2021-07-11 23:00:00,140.05
2021-07-12 23:00:00,140.58
2021-07-13 23:00:00,141.55
2021-07-14 23:00:00,141.66
2021-07-15 23:00:00,141.56
2021-07-18 23:00:00,141.23
2021-07-19 23:00:00,141.87
2021-07-20 23:00:00,141.17
2021-07-21 23:00:00,141.27
2021-07-22 23:00:00,142.43
2021-07-25 23:00:00,142.63
2021-07-26 23:00:00,142.64
2021-07-27 23:00:00,142.06
2021-07-28 23:00:00,142.24
2021-07-29 23:00:00,142.55
2021-08-01 23:00:00,142.22
2021-08-02 23:00:00,143.82
2021-08-03 23:00:00,142.84
2021-08-04 23:00:00,145.49
2021-08-05 23:00:00,145.23
2021-08-08 23:00:00,145.58
2021-08-09 23:00:00,148.68
2021-08-10 23:00:00,150.01
2021-08-11 23:00:00,149.06
2021-08-12 23:00:00,149.53
2021-08-15 23:00:00,150.75
2021-08-16 23:00:00,150.7
2021-08-17 23:00:00,149.1
2021-08-18 23:00:00,150.11
2021-08-19 23:00:00,151.45
2021-08-22 23:00:00,150.45
2021-08-23 23:00:00,148.9
2021-08-24 23:00:00,148.96
2021-08-25 23:00:00,147.35
2021-08-26 23:00:00,146.52
2021-08-29 23:00:00,147.7
2021-08-30 23:00:00,148.1
2021-08-31 23:00:00,147.78
2021-09-01 23:00:00,148.56
2021-09-02 23:00:00,149.25
2021-09-06 23:00:00,147.27
2021-09-07 23:00:00,147.46
2021-09-08 23:00:00,146.42
2021-09-09 23:00:00,145.89
2021-09-12 23:00:00,145.06
2021-09-13 23:00:00,144.3
2021-09-14 23:00:00,144.55
2021-09-15 23:00:00,145.03
2021-09-16 23:00:00,144.73
2021-09-19 23:00:00,142.74
2021-09-20 23:00:00,143.02
2021-09-21 23:00:00,142.69
2021-09-22 23:00:00,142.77
2021-09-23 23:00:00,143.17
2021-09-26 23:00:00,142.25
2021-09-27 23:00:00,140.5
2021-09-28 23:00:00,140.44
2021-09-29 23:00:00,139.38
2021-09-30 23:00:00,137.05
2021-10-03 23:00:00,135.73
2021-10-04 23:00:00,136.62
2021-10-05 23:00:00,137.62
2021-10-06 23:00:00,139.24
2021-10-07 23:00:00,139.66
2021-10-10 23:00:00,139.53
2021-10-11 23:00:00,139.38
2021-10-12 23:00:00,138.37
2021-10-13 23:00:00,139.87
2021-10-14 23:00:00,140.55
2021-10-17 23:00:00,141.68
2021-10-18 23:00:00,144.69
2021-10-19 23:00:00,146
2021-10-20 23:00:00,146.81
2021-10-21 23:00:00,148.34
2021-10-24 23:00:00,150.06
2021-10-25 23:00:00,148.75
2021-10-26 23:00:00,147.53
2021-10-27 23:00:00,148.45
2021-10-28 23:00:00,149.42
2021-10-31 23:00:00,149.79
2021-11-01 23:00:00,149.72
2021-11-02 23:00:00,150.18
2021-11-03 23:00:00,151.28
2021-11-04 23:00:00,150.23
2021-11-07 23:00:00,149.27
2021-11-08 23:00:00,149.79
2021-11-09 23:00:00,148.44
2021-11-10 23:00:00,148.5
2021-11-11 23:00:00,147.76
2021-11-14 23:00:00,146.91
2021-11-15 23:00:00,143.17
2021-11-16 23:00:00,141.94
2021-11-17 23:00:00,143.16
2021-11-18 23:00:00,142.39
2021-11-21 23:00:00,144.78
2021-11-22 23:00:00,145.81
2021-11-23 23:00:00,146.54
2021-11-25 23:00:00,144.9
2021-11-28 23:00:00,142.63
2021-11-29 23:00:00,140.63
2021-11-30 23:00:00,137.14
2021-12-01 23:00:00,135.47
2021-12-02 23:00:00,137.51
2021-12-05 23:00:00,139
2021-12-06 23:00:00,138.55
2021-12-07 23:00:00,137.15
2021-12-08 23:00:00,138.5
2021-12-09 23:00:00,141.03
2021-12-12 23:00:00,143.57
2021-12-13 23:00:00,144.94
2021-12-14 23:00:00,145.77
2021-12-15 23:00:00,143.34
2021-12-16 23:00:00,138.75
2021-12-19 23:00:00,139.2
2021-12-20 23:00:00,139.62
2021-12-21 23:00:00,139.8
2021-12-22 23:00:00,139.49
2021-12-26 23:00:00,140.76
2021-12-27 23:00:00,142.78
2021-12-28 23:00:00,142.71
2021-12-29 23:00:00,143.17
2021-12-30 23:00:00,144.69
2022-01-02 23:00:00,144.65
2022-01-03 23:00:00,142
2022-01-04 23:00:00,143.92
2022-01-05 23:00:00,143.52
2022-01-06 23:00:00,144.89
2022-01-09 23:00:00,144.61
2022-01-10 23:00:00,144.2
2022-01-11 23:00:00,143.44
2022-01-12 23:00:00,145.47
2022-01-13 23:00:00,145.06
2022-01-17 23:00:00,142.52
2022-01-18 23:00:00,143.94
2022-01-19 23:00:00,141.22
2022-01-20 23:00:00,140.19
2022-01-23 23:00:00,140.2
2022-01-24 23:00:00,137.15
2022-01-25 23:00:00,135.75
2022-01-26 23:00:00,135.84
2022-01-27 23:00:00,137.52
2022-01-30 23:00:00,139.81
2022-01-31 23:00:00,140.91
2022-02-01 23:00:00,140.85
2022-02-02 23:00:00,140.99
2022-02-03 23:00:00,139.33
2022-02-06 23:00:00,137.96
2022-02-07 23:00:00,137.99
2022-02-08 23:00:00,137.69
2022-02-09 23:00:00,136.08
2022-02-10 23:00:00,135.33
2022-02-13 23:00:00,133.95
2022-02-14 23:00:00,134.37
2022-02-15 23:00:00,133.53
2022-02-16 23:00:00,138.88
2022-02-17 23:00:00,137.99
2022-02-21 23:00:00,136.45
2022-02-22 23:00:00,135.05
2022-02-23 23:00:00,134.53
2022-02-24 23:00:00,136.38
2022-02-27 23:00:00,135.16
2022-02-28 23:00:00,135.99
2022-03-01 23:00:00,136.16
2022-03-02 23:00:00,139.29
2022-03-03 23:00:00,142.82
2022-03-06 23:00:00,141.67
2022-03-07 23:00:00,138.74
2022-03-08 23:00:00,139.46
2022-03-09 23:00:00,142.63
2022-03-10 23:00:00,142.07
2022-03-13 23:00:00,144.05
2022-03-14 23:00:00,145.78
2022-03-15 23:00:00,145.35
2022-03-16 23:00:00,145.01
2022-03-17 23:00:00,145.44
2022-03-20 23:00:00,144.23
2022-03-21 23:00:00,143.8
2022-03-22 23:00:00,141.95
2022-03-23 23:00:00,142.83
2022-03-24 23:00:00,143.45
2022-03-27 23:00:00,146
2022-03-28 23:00:00,147.23
2022-03-29 23:00:00,149.87
2022-03-30 23:00:00,148.92
2022-03-31 23:00:00,151.01
2022-04-03 23:00:00,151.04
2022-04-04 23:00:00,151.47
2022-04-05 23:00:00,154.99
2022-04-06 23:00:00,156.54
2022-04-07 23:00:00,157.41
2022-04-10 23:00:00,154.29
2022-04-11 23:00:00,153.23
2022-04-12 23:00:00,157.22
2022-04-13 23:00:00,157.08
2022-04-17 23:00:00,155.88
2022-04-18 23:00:00,157.65
2022-04-19 23:00:00,159.63
2022-04-20 23:00:00,159.87
2022-04-21 23:00:00,156.86
2022-04-24 23:00:00,156.94
2022-04-25 23:00:00,155.3
2022-04-26 23:00:00,154.24
2022-04-27 23:00:00,156.21
2022-04-28 23:00:00,152.99
2022-05-01 23:00:00,151.98
2022-05-02 23:00:00,152.51
2022-05-03 23:00:00,154.62
2022-05-04 23:00:00,152.74
2022-05-05 23:00:00,149.56
2022-05-08 23:00:00,151.31
2022-05-09 23:00:00,149.18
2022-05-10 23:00:00,147.62
2022-05-11 23:00:00,147.48
2022-05-12 23:00:00,148.05
2022-05-15 23:00:00,148.21
2022-05-16 23:00:00,131.35
2022-05-17 23:00:00,122.43
2022-05-18 23:00:00,119.07
2022-05-19 23:00:00,119.2
2022-05-22 23:00:00,122.6
2022-05-23 23:00:00,124.13
2022-05-24 23:00:00,123.37
2022-05-25 23:00:00,126
2022-05-26 23:00:00,128.48
2022-05-30 23:00:00,128.63
2022-05-31 23:00:00,125.45
2022-06-01 23:00:00,127.51
2022-06-02 23:00:00,125.32
2022-06-05 23:00:00,124.87
2022-06-06 23:00:00,123.37
2022-06-07 23:00:00,122.3
2022-06-08 23:00:00,121.02
2022-06-09 23:00:00,121.7
