timestamp,close
2021-06-13 23:00:00,50.12
2021-06-14 23:00:00,49.61
2021-06-15 23:00:00,49.21
2021-06-16 23:00:00,49.21
2021-06-17 23:00:00,48.23
2021-06-20 23:00:00,49.55
2021-06-21 23:00:00,49.46
2021-06-22 23:00:00,49.58
2021-06-23 23:00:00,49.61
2021-06-24 23:00:00,49.86
2021-06-27 23:00:00,49.78
2021-06-28 23:00:00,49.47
2021-06-29 23:00:00,48.98
2021-06-30 23:00:00,49.59
2021-07-01 23:00:00,49.72
2021-07-05 23:00:00,50.37
2021-07-06 23:00:00,50.98
2021-07-07 23:00:00,51.14
2021-07-08 23:00:00,51.96
2021-07-11 23:00:00,52.28
2021-07-12 23:00:00,51.9
2021-07-13 23:00:00,52.32
2021-07-14 23:00:00,52.77
2021-07-15 23:00:00,53.25
2021-07-18 23:00:00,52.71
2021-07-19 23:00:00,54.17
2021-07-20 23:00:00,54.35
2021-07-21 23:00:00,54.34
2021-07-22 23:00:00,54.93
2021-07-25 23:00:00,55.07
2021-07-26 23:00:00,55.21
2021-07-27 23:00:00,55.08
2021-07-28 23:00:00,55.59
2021-07-29 23:00:00,54.99
2021-08-01 23:00:00,54.99
2021-08-02 23:00:00,55.13
2021-08-03 23:00:00,54.86
2021-08-04 23:00:00,55.27
2021-08-05 23:00:00,54.88
2021-08-08 23:00:00,54.6
2021-08-09 23:00:00,53.75
2021-08-10 23:00:00,53.3
2021-08-11 23:00:00,53.23
2021-08-12 23:00:00,53.49
2021-08-15 23:00:00,53.45
2021-08-16 23:00:00,53
2021-08-17 23:00:00,52.62
2021-08-18 23:00:00,53
2021-08-19 23:00:00,53.09
2021-08-22 23:00:00,52.63
2021-08-23 23:00:00,52.13
2021-08-24 23:00:00,52.18
2021-08-25 23:00:00,52.49
2021-08-26 23:00:00,52.81
2021-08-29 23:00:00,53.46
2021-08-30 23:00:00,54.02
2021-08-31 23:00:00,55.29
2021-09-01 23:00:00,55.46
2021-09-02 23:00:00,55.37
2021-09-06 23:00:00,53.85
2021-09-07 23:00:00,54.5
2021-09-08 23:00:00,53.56
2021-09-09 23:00:00,52.75
2021-09-12 23:00:00,53.34
2021-09-13 23:00:00,53.46
2021-09-14 23:00:00,53.65
2021-09-15 23:00:00,53.75
2021-09-16 23:00:00,53.18
2021-09-19 23:00:00,53.14
2021-09-20 23:00:00,53.32
2021-09-21 23:00:00,53.64
2021-09-22 23:00:00,53.98
2021-09-23 23:00:00,53.55
2021-09-26 23:00:00,52.69
2021-09-27 23:00:00,52.69
2021-09-28 23:00:00,53.53
2021-09-29 23:00:00,52.98
2021-09-30 23:00:00,53.54
2021-10-03 23:00:00,53.74
2021-10-04 23:00:00,53.53
2021-10-05 23:00:00,54
2021-10-06 23:00:00,53.54
2021-10-07 23:00:00,53.04
2021-10-10 23:00:00,52.89
2021-10-11 23:00:00,53.6
