timestamp,close
2021-06-13 23:00:00,48.69
2021-06-14 23:00:00,48.95
2021-06-15 23:00:00,48.68
2021-06-16 23:00:00,47.28
2021-06-17 23:00:00,46.82
2021-06-20 23:00:00,48.12
2021-06-21 23:00:00,48.01
2021-06-22 23:00:00,48.41
2021-06-23 23:00:00,49.33
2021-06-24 23:00:00,49.85
2021-06-27 23:00:00,48.59
2021-06-28 23:00:00,49.04
2021-06-29 23:00:00,49.22
2021-06-30 23:00:00,50.11
2021-07-01 23:00:00,50.39
2021-07-05 23:00:00,49.46
2021-07-06 23:00:00,50.42
2021-07-07 23:00:00,49.74
2021-07-08 23:00:00,50.97
2021-07-11 23:00:00,51.39
2021-07-12 23:00:00,50.49
2021-07-13 23:00:00,50.76
2021-07-14 23:00:00,49.97
2021-07-15 23:00:00,49.47
2021-07-18 23:00:00,48.57
2021-07-19 23:00:00,50.05
2021-07-20 23:00:00,50.92
2021-07-21 23:00:00,50.12
2021-07-22 23:00:00,50.76
2021-07-25 23:00:00,50.98
2021-07-26 23:00:00,50.06
2021-07-27 23:00:00,49.92
2021-07-28 23:00:00,51.47
2021-07-29 23:00:00,50.75
2021-08-01 23:00:00,51.01
2021-08-02 23:00:00,52.11
2021-08-03 23:00:00,50.91
2021-08-04 23:00:00,50.53
2021-08-05 23:00:00,50.83
2021-08-08 23:00:00,50.49
2021-08-09 23:00:00,50.9
2021-08-10 23:00:00,51.18
2021-08-11 23:00:00,50.88
2021-08-12 23:00:00,50.48
2021-08-15 23:00:00,50.53
2021-08-16 23:00:00,50.06
2021-08-17 23:00:00,50.59
2021-08-18 23:00:00,50.83
2021-08-19 23:00:00,50.96
2021-08-22 23:00:00,50.7
2021-08-23 23:00:00,51.36
2021-08-24 23:00:00,52.37
2021-08-25 23:00:00,51.56
2021-08-26 23:00:00,52.05
2021-08-29 23:00:00,52.08
2021-08-30 23:00:00,52.69
2021-08-31 23:00:00,51.91
2021-09-01 23:00:00,51.26
2021-09-02 23:00:00,50.84
2021-09-06 23:00:00,50.83
2021-09-07 23:00:00,50.84
2021-09-08 23:00:00,50.79
2021-09-09 23:00:00,50.69
2021-09-12 23:00:00,50.95
2021-09-13 23:00:00,51.11
2021-09-14 23:00:00,52.66
2021-09-15 23:00:00,52.24
2021-09-16 23:00:00,50.91
2021-09-19 23:00:00,49.86
2021-09-20 23:00:00,49.54
2021-09-21 23:00:00,50.56
2021-09-22 23:00:00,51.84
2021-09-23 23:00:00,52.31
2021-09-26 23:00:00,52.5
2021-09-27 23:00:00,51.64
2021-09-28 23:00:00,51.4
2021-09-29 23:00:00,50.32
2021-09-30 23:00:00,51.25
2021-10-03 23:00:00,51.01
2021-10-04 23:00:00,51.11
2021-10-05 23:00:00,49.83
2021-10-06 23:00:00,51.96
2021-10-07 23:00:00,52.52
2021-10-10 23:00:00,52.3
2021-10-11 23:00:00,52.79
2021-10-12 23:00:00,53.61
2021-10-13 23:00:00,54.59
2021-10-14 23:00:00,55.25
2021-10-17 23:00:00,55.56
2021-10-18 23:00:00,55.11
2021-10-19 23:00:00,55.49
2021-10-20 23:00:00,56.42
2021-10-21 23:00:00,56.35
2021-10-24 23:00:00,56.59
2021-10-25 23:00:00,54.99
2021-10-26 23:00:00,54.2
2021-10-27 23:00:00,56.35
2021-10-28 23:00:00,55.08
2021-10-31 23:00:00,55.68
2021-11-01 23:00:00,56.52
2021-11-02 23:00:00,56.7
2021-11-03 23:00:00,57.42
2021-11-04 23:00:00,57.28
2021-11-07 23:00:00,57.53
2021-11-08 23:00:00,57.34
2021-11-09 23:00:00,56.83
2021-11-10 23:00:00,57.73
2021-11-11 23:00:00,58.54
2021-11-14 23:00:00,58.87
2021-11-15 23:00:00,59.05
2021-11-16 23:00:00,59.63
2021-11-17 23:00:00,59.1
2021-11-18 23:00:00,58.23
2021-11-21 23:00:00,58.83
2021-11-22 23:00:00,59.62
2021-11-23 23:00:00,59.43
2021-11-25 23:00:00,57.56
2021-11-28 23:00:00,57.6
2021-11-29 23:00:00,55.9
2021-11-30 23:00:00,56.08
2021-12-01 23:00:00,57.42
2021-12-02 23:00:00,56.55
2021-12-05 23:00:00,57.04
2021-12-06 23:00:00,58.68
2021-12-07 23:00:00,57.73
2021-12-08 23:00:00,57.26
2021-12-09 23:00:00,57.97
2021-12-12 23:00:00,56.44
2021-12-13 23:00:00,56.35
2021-12-14 23:00:00,56.85
2021-12-15 23:00:00,56.69
2021-12-16 23:00:00,55.73
2021-12-19 23:00:00,55.26
2021-12-20 23:00:00,56.85
2021-12-21 23:00:00,57.28
2021-12-22 23:00:00,57.73
2021-12-26 23:00:00,58.63
2021-12-27 23:00:00,58.81
2021-12-28 23:00:00,59.31
2021-12-29 23:00:00,59.34
2021-12-30 23:00:00,60.03
2022-01-02 23:00:00,58.61
2022-01-03 23:00:00,59.49
2022-01-04 23:00:00,58.72
2022-01-05 23:00:00,59.36
2022-01-06 23:00:00,58.27
2022-01-09 23:00:00,57.68
2022-01-10 23:00:00,57.62
2022-01-11 23:00:00,57.7
2022-01-12 23:00:00,57.5
2022-01-13 23:00:00,56.68
2022-01-17 23:00:00,55.4
2022-01-18 23:00:00,54.74
2022-01-19 23:00:00,53.51
2022-01-20 23:00:00,53.75
2022-01-23 23:00:00,55.29
2022-01-24 23:00:00,54.63
2022-01-25 23:00:00,54.24
2022-01-26 23:00:00,53.61
2022-01-27 23:00:00,54.17
2022-01-30 23:00:00,54.89
2022-01-31 23:00:00,55.71
2022-02-01 23:00:00,57.12
2022-02-02 23:00:00,55.68
2022-02-03 23:00:00,55.02
2022-02-06 23:00:00,55.04
2022-02-07 23:00:00,55.81
2022-02-08 23:00:00,56.97
2022-02-09 23:00:00,54.88
2022-02-10 23:00:00,53.7
2022-02-13 23:00:00,53.77
2022-02-14 23:00:00,54.88
2022-02-15 23:00:00,55.6
2022-02-16 23:00:00,47.64
2022-02-17 23:00:00,49.17
2022-02-21 23:00:00,48.1
2022-02-22 23:00:00,45.49
2022-02-23 23:00:00,45.93
2022-02-24 23:00:00,48.03
2022-02-27 23:00:00,46.95
2022-02-28 23:00:00,45.86
2022-03-01 23:00:00,47.4
2022-03-02 23:00:00,46.99
2022-03-03 23:00:00,44.95
2022-03-06 23:00:00,42.86
2022-03-07 23:00:00,42.55
2022-03-08 23:00:00,45.09
2022-03-09 23:00:00,44.45
2022-03-10 23:00:00,44.05
2022-03-13 23:00:00,45.16
2022-03-14 23:00:00,45.45
2022-03-15 23:00:00,47.06
2022-03-16 23:00:00,46.65
2022-03-17 23:00:00,46.75
2022-03-20 23:00:00,46.28
2022-03-21 23:00:00,46.67
2022-03-22 23:00:00,45.38
2022-03-23 23:00:00,45.4
2022-03-24 23:00:00,45.8
2022-03-27 23:00:00,45.53
2022-03-28 23:00:00,47.31
2022-03-29 23:00:00,46.77
2022-03-30 23:00:00,45.41
2022-03-31 23:00:00,45.2
2022-04-03 23:00:00,45.38
2022-04-04 23:00:00,44.26
2022-04-05 23:00:00,44.61
2022-04-06 23:00:00,44.92
2022-04-07 23:00:00,45.57
2022-04-10 23:00:00,45.48
2022-04-11 23:00:00,45.96
2022-04-12 23:00:00,46.64
2022-04-13 23:00:00,47
2022-04-17 23:00:00,47.79
2022-04-18 23:00:00,49.76
2022-04-19 23:00:00,50.74
2022-04-20 23:00:00,49.98
2022-04-21 23:00:00,49.37
2022-04-24 23:00:00,49.87
2022-04-25 23:00:00,49
2022-04-26 23:00:00,49.48
2022-04-27 23:00:00,51.12
2022-04-28 23:00:00,49.63
2022-05-01 23:00:00,50.29
2022-05-02 23:00:00,50.8
2022-05-03 23:00:00,52.72
2022-05-04 23:00:00,50.8
2022-05-05 23:00:00,50.87
2022-05-08 23:00:00,50.06
2022-05-09 23:00:00,49.76
2022-05-10 23:00:00,48.79
2022-05-11 23:00:00,50.12
2022-05-12 23:00:00,51.09
2022-05-15 23:00:00,50.93
2022-05-16 23:00:00,52.47
2022-05-17 23:00:00,50.11
2022-05-18 23:00:00,49.73
2022-05-19 23:00:00,48.36
2022-05-22 23:00:00,49.29
2022-05-23 23:00:00,48.93
2022-05-24 23:00:00,49.6
2022-05-25 23:00:00,50.92
2022-05-26 23:00:00,52.34
2022-05-30 23:00:00,51.39
2022-05-31 23:00:00,50.55
2022-06-01 23:00:00,51.51
2022-06-02 23:00:00,50.68
2022-06-05 23:00:00,52.29
2022-06-06 23:00:00,52.92
2022-06-07 23:00:00,52.04
2022-06-08 23:00:00,51.29
2022-06-09 23:00:00,49.55
