	timestamp	close
0	2021-06-14 16:00:00	77.75
1	2021-06-15 16:00:00	77.75
2	2021-06-16 16:00:00	76.22
3	2021-06-17 16:00:00	76.28
4	2021-06-18 16:00:00	74.49
5	2021-06-21 16:00:00	75.19
6	2021-06-22 16:00:00	74.46
7	2021-06-23 16:00:00	73.47
8	2021-06-24 16:00:00	73.43
9	2021-06-25 16:00:00	73.87
10	2021-06-28 16:00:00	73.82
11	2021-06-29 16:00:00	72.05
12	2021-06-30 16:00:00	71.72
13	2021-07-01 16:00:00	72.54
14	2021-07-02 16:00:00	72.47
15	2021-07-06 16:00:00	72.94
16	2021-07-07 16:00:00	73.34
17	2021-07-08 16:00:00	73.36
18	2021-07-09 16:00:00	73.3
19	2021-07-12 16:00:00	73.36
20	2021-07-13 16:00:00	72.63
21	2021-07-14 16:00:00	73.19
22	2021-07-15 16:00:00	74.36
23	2021-07-16 16:00:00	74.93
24	2021-07-19 16:00:00	73.77
25	2021-07-20 16:00:00	73.57
26	2021-07-21 16:00:00	72.78
27	2021-07-22 16:00:00	73.04
28	2021-07-23 16:00:00	74.18
29	2021-07-26 16:00:00	73.96
30	2021-07-27 16:00:00	75.53
31	2021-07-28 16:00:00	74.59
32	2021-07-29 16:00:00	74.52
33	2021-07-30 16:00:00	73.77
34	2021-08-02 16:00:00	74.5
35	2021-08-03 16:00:00	74.85
36	2021-08-04 16:00:00	74.87
37	2021-08-05 16:00:00	75.32
38	2021-08-06 16:00:00	75.52
39	2021-08-09 16:00:00	76.07
40	2021-08-10 16:00:00	76.4
41	2021-08-11 16:00:00	77.12
42	2021-08-12 16:00:00	77.25
43	2021-08-13 16:00:00	77.74
44	2021-08-16 16:00:00	78.25
45	2021-08-17 16:00:00	77.24
46	2021-08-18 16:00:00	76.6
47	2021-08-19 16:00:00	76.69
48	2021-08-20 16:00:00	76.95
49	2021-08-23 16:00:00	75.79
50	2021-08-24 16:00:00	75.02
51	2021-08-25 16:00:00	75.27
52	2021-08-26 16:00:00	75.22
53	2021-08-27 16:00:00	75.64
54	2021-08-30 16:00:00	75.7
55	2021-08-31 16:00:00	75.45
56	2021-09-01 16:00:00	76.44
57	2021-09-02 16:00:00	77.13
58	2021-09-03 16:00:00	76.3
59	2021-09-07 16:00:00	74.88
60	2021-09-08 16:00:00	76.92
61	2021-09-09 16:00:00	76.38
