	timestamp	close
0	2021-06-14 16:00:00	160.96
1	2021-06-15 16:00:00	161.63
2	2021-06-16 16:00:00	160.22
3	2021-06-17 16:00:00	159.72
4	2021-06-18 16:00:00	158.33
5	2021-06-21 16:00:00	160.89
6	2021-06-22 16:00:00	161.07
7	2021-06-23 16:00:00	159.7
8	2021-06-24 16:00:00	160.32
9	2021-06-25 16:00:00	160.69
10	2021-06-28 16:00:00	160.81
11	2021-06-29 16:00:00	162.05
12	2021-06-30 16:00:00	161.53
13	2021-07-01 16:00:00	162.93
14	2021-07-02 16:00:00	164.41
15	2021-07-06 16:00:00	164.66
16	2021-07-07 16:00:00	168.18
17	2021-07-08 16:00:00	166.45
18	2021-07-09 16:00:00	168.7
19	2021-07-12 16:00:00	168.46
20	2021-07-13 16:00:00	168.26
21	2021-07-14 16:00:00	170.05
22	2021-07-15 16:00:00	170.66
23	2021-07-16 16:00:00	169.87
24	2021-07-19 16:00:00	166.62
25	2021-07-20 16:00:00	169.15
26	2021-07-21 16:00:00	169.7
27	2021-07-22 16:00:00	170.54
28	2021-07-23 16:00:00	172.49
29	2021-07-26 16:00:00	172.37
30	2021-07-27 16:00:00	171.89
31	2021-07-28 16:00:00	170.84
32	2021-07-29 16:00:00	172.47
33	2021-07-30 16:00:00	173.49
34	2021-08-02 16:00:00	173.39
35	2021-08-03 16:00:00	174.99
36	2021-08-04 16:00:00	174.04
37	2021-08-05 16:00:00	173.93
38	2021-08-06 16:00:00	173.37
39	2021-08-09 16:00:00	172.93
40	2021-08-10 16:00:00	171.53
41	2021-08-11 16:00:00	172.12
42	2021-08-12 16:00:00	172.9
43	2021-08-13 16:00:00	174.36
44	2021-08-16 16:00:00	176.99
45	2021-08-17 16:00:00	176.8
46	2021-08-18 16:00:00	173.67
47	2021-08-19 16:00:00	173.73
48	2021-08-20 16:00:00	174.54
49	2021-08-23 16:00:00	172.5
50	2021-08-24 16:00:00	171.27
51	2021-08-25 16:00:00	170.98
52	2021-08-26 16:00:00	169.81
53	2021-08-27 16:00:00	171.58
54	2021-08-30 16:00:00	172.33
55	2021-08-31 16:00:00	172.22
56	2021-09-01 16:00:00	171.43
57	2021-09-02 16:00:00	171.02
58	2021-09-03 16:00:00	170.75
59	2021-09-07 16:00:00	168.78
60	2021-09-08 16:00:00	171.81
61	2021-09-09 16:00:00	170.73
62	2021-09-10 16:00:00	169.96
63	2021-09-13 16:00:00	170.31
64	2021-09-14 16:00:00	169.67
65	2021-09-15 16:00:00	169.65
66	2021-09-16 16:00:00	168.66
67	2021-09-17 16:00:00	166.56
68	2021-09-20 16:00:00	164.44
69	2021-09-21 16:00:00	162.51
70	2021-09-22 16:00:00	164.1
71	2021-09-23 16:00:00	168.07
72	2021-09-24 16:00:00	169.01
73	2021-09-27 16:00:00	168.24
74	2021-09-28 16:00:00	166.84
75	2021-09-29 16:00:00	168.4
76	2021-09-30 16:00:00	166.64
77	2021-10-01 16:00:00	166.02
78	2021-10-04 16:00:00	162.55
79	2021-10-05 16:00:00	164.44
80	2021-10-06 16:00:00	166.98
81	2021-10-07 16:00:00	168.9
82	2021-10-08 16:00:00	168.94
83	2021-10-11 16:00:00	168.33
84	2021-10-12 16:00:00	170.71
85	2021-10-13 16:00:00	172.67
86	2021-10-14 16:00:00	178.05
87	2021-10-15 16:00:00	179.94
88	2021-10-18 16:00:00	178.02
89	2021-10-19 16:00:00	180.93
90	2021-10-20 16:00:00	181.3
91	2021-10-21 16:00:00	182.32
92	2021-10-22 16:00:00	184.07
93	2021-10-25 16:00:00	183.43
94	2021-10-26 16:00:00	184.23
95	2021-10-27 16:00:00	181.3
96	2021-10-28 16:00:00	179.62
97	2021-10-29 16:00:00	178.41
98	2021-11-01 16:00:00	177.24
99	2021-11-02 16:00:00	178.87
100	2021-11-03 16:00:00	169.87
101	2021-11-04 16:00:00	171.37
102	2021-11-05 16:00:00	173.81
103	2021-11-08 16:00:00	175.07
104	2021-11-09 16:00:00	178.36
105	2021-11-10 16:00:00	178.83
106	2021-11-11 16:00:00	175.79
107	2021-11-12 16:00:00	176.61
108	2021-11-15 16:00:00	177.08
109	2021-11-16 16:00:00	177.12
110	2021-11-17 16:00:00	174.65
111	2021-11-18 16:00:00	173.0
112	2021-11-19 16:00:00	174.13
113	2021-11-22 16:00:00	174.07
114	2021-11-23 16:00:00	173.06
115	2021-11-24 16:00:00	173.13
116	2021-11-26 16:00:00	171.57
117	2021-11-29 16:00:00	175.51
118	2021-11-30 16:00:00	168.57
119	2021-12-01 16:00:00	168.25
120	2021-12-02 16:00:00	173.5
121	2021-12-03 16:00:00	170.67
122	2021-12-06 16:00:00	171.71
123	2021-12-07 16:00:00	174.22
124	2021-12-08 16:00:00	173.97
125	2021-12-09 16:00:00	175.45
126	2021-12-10 16:00:00	178.36
127	2021-12-13 16:00:00	179.38
128	2021-12-14 16:00:00	177.48
129	2021-12-15 16:00:00	178.02
130	2021-12-16 16:00:00	180.06
131	2021-12-17 16:00:00	175.79
132	2021-12-20 16:00:00	171.86
133	2021-12-21 16:00:00	175.07
134	2021-12-22 16:00:00	179.27
135	2021-12-23 16:00:00	180.29
136	2021-12-27 16:00:00	184.48
137	2021-12-28 16:00:00	183.96
138	2021-12-29 16:00:00	183.21
139	2021-12-30 16:00:00	182.87
140	2021-12-31 16:00:00	182.82
141	2022-01-03 16:00:00	180.95
142	2022-01-04 16:00:00	180.57
143	2022-01-05 16:00:00	177.46
144	2022-01-06 16:00:00	174.27
145	2022-01-07 16:00:00	171.5
146	2022-01-10 16:00:00	168.25
147	2022-01-11 16:00:00	167.94
148	2022-01-12 16:00:00	170.44
149	2022-01-13 16:00:00	163.48
150	2022-01-14 16:00:00	160.06
151	2022-01-18 16:00:00	159.92
152	2022-01-19 16:00:00	160.48
153	2022-01-20 16:00:00	159.79
154	2022-01-21 16:00:00	156.6
155	2022-01-24 16:00:00	157.92
156	2022-01-25 16:00:00	152.01
157	2022-01-26 16:00:00	148.97
158	2022-01-27 16:00:00	150.15
159	2022-01-28 16:00:00	154.15
160	2022-01-31 16:00:00	159.22
161	2022-02-01 16:00:00	153.33
162	2022-02-02 16:00:00	154.3
163	2022-02-03 16:00:00	148.39
164	2022-02-04 16:00:00	149.88
165	2022-02-07 16:00:00	147.87
166	2022-02-08 16:00:00	148.8
167	2022-02-09 16:00:00	150.86
168	2022-02-10 16:00:00	146.45
169	2022-02-11 16:00:00	144.62
170	2022-02-14 16:00:00	144.84
171	2022-02-15 16:00:00	147.63
172	2022-02-16 16:00:00	145.97
173	2022-02-17 16:00:00	142.38
174	2022-02-18 16:00:00	142.38
175	2022-02-22 16:00:00	142.88
176	2022-02-23 16:00:00	140.89
177	2022-02-24 16:00:00	145.29
178	2022-02-25 16:00:00	148.25
179	2022-02-28 16:00:00	146.21
180	2022-03-01 16:00:00	146.3
181	2022-03-02 16:00:00	148.18
182	2022-03-03 16:00:00	146.3
183	2022-03-04 16:00:00	147.44
184	2022-03-07 16:00:00	147.28
185	2022-03-08 16:00:00	145.08
186	2022-03-09 16:00:00	147.07
187	2022-03-10 16:00:00	145.66
188	2022-03-11 16:00:00	144.6
189	2022-03-14 16:00:00	143.31
190	2022-03-15 16:00:00	146.28
191	2022-03-16 16:00:00	150.88
192	2022-03-17 16:00:00	152.29
193	2022-03-18 16:00:00	153.59
194	2022-03-21 16:00:00	151.96
195	2022-03-22 16:00:00	152.72
196	2022-03-23 16:00:00	150.56
197	2022-03-24 16:00:00	151.92
198	2022-03-25 16:00:00	152.77
199	2022-03-28 16:00:00	154.42
200	2022-03-29 16:00:00	157.48
201	2022-03-30 16:00:00	155.84
202	2022-03-31 16:00:00	155.71
203	2022-04-01 16:00:00	156.31
204	2022-04-04 16:00:00	156.61
205	2022-04-05 16:00:00	159.51
206	2022-04-06 16:00:00	159.6
207	2022-04-07 16:00:00	158.86
208	2022-04-08 16:00:00	160.84
209	2022-04-11 16:00:00	154.83
210	2022-04-12 16:00:00	154.07
211	2022-04-13 16:00:00	155.48
212	2022-04-14 16:00:00	153.52
213	2022-04-18 16:00:00	151.62
214	2022-04-19 16:00:00	154.64
215	2022-04-20 16:00:00	155.46
216	2022-04-21 16:00:00	154.47
217	2022-04-22 16:00:00	148.3
218	2022-04-25 16:00:00	151.04
219	2022-04-26 16:00:00	146.44
220	2022-04-27 16:00:00	146.82
221	2022-04-28 16:00:00	150.22
222	2022-04-29 16:00:00	144.13
223	2022-05-02 16:00:00	143.26
224	2022-05-03 16:00:00	146.44
225	2022-05-04 16:00:00	149.35
226	2022-05-05 16:00:00	143.07
227	2022-05-06 16:00:00	141.84
228	2022-05-09 16:00:00	137.71
229	2022-05-10 16:00:00	136.77
230	2022-05-11 16:00:00	134.93
231	2022-05-12 16:00:00	136.41
232	2022-05-13 16:00:00	139.34
233	2022-05-16 16:00:00	138.96
234	2022-05-17 16:00:00	140.48
235	2022-05-18 16:00:00	136.6
236	2022-05-19 16:00:00	138.02
237	2022-05-20 16:00:00	138.98
238	2022-05-23 16:00:00	140.39
239	2022-05-24 16:00:00	139.69
240	2022-05-25 16:00:00	140.52
241	2022-05-26 16:00:00	144.44
242	2022-05-27 16:00:00	146.8
243	2022-05-31 16:00:00	146.22
244	2022-06-01 16:00:00	144.73
245	2022-06-02 16:00:00	147.63
246	2022-06-03 16:00:00	146.29
247	2022-06-06 16:00:00	145.36
248	2022-06-07 16:00:00	147.73
249	2022-06-08 16:00:00	145.49
250	2022-06-09 16:00:00	142.49
251	2022-06-10 16:00:00	140.09
